time,p_x,p_y,p_z
1.680000000000000071e+01,-6.828379631042480469e-01,-6.233043074607849121e-01,9.889848232269287109e-01
1.680999999999999872e+01,-6.825037002563476562e-01,-6.223949193954467773e-01,9.889178276062011719e-01
1.682000000000000028e+01,-6.821586489677429199e-01,-6.214538216590881348e-01,9.888511300086975098e-01
1.682999999999999829e+01,-6.818028688430786133e-01,-6.204840540885925293e-01,9.887908101081848145e-01
1.683999999999999986e+01,-6.814362406730651855e-01,-6.194882988929748535e-01,9.887374043464660645e-01
1.685000000000000142e+01,-6.810590028762817383e-01,-6.184692382812500000e-01,9.886935353279113770e-01
1.685999999999999943e+01,-6.806712746620178223e-01,-6.174296140670776367e-01,9.886579513549804688e-01
1.687000000000000099e+01,-6.802734732627868652e-01,-6.163725256919860840e-01,9.886119961738586426e-01
1.687999999999999901e+01,-6.798657774925231934e-01,-6.153001189231872559e-01,9.885780215263366699e-01
1.689000000000000057e+01,-6.794484853744506836e-01,-6.142151951789855957e-01,9.885481595993041992e-01
1.689999999999999858e+01,-6.790219545364379883e-01,-6.131199002265930176e-01,9.885324835777282715e-01
1.691000000000000014e+01,-6.785864233970642090e-01,-6.120169162750244141e-01,9.885134100914001465e-01
1.692000000000000171e+01,-6.781422495841979980e-01,-6.109085083007812500e-01,9.884940385818481445e-01
1.692999999999999972e+01,-6.776896715164184570e-01,-6.097971200942993164e-01,9.884893298149108887e-01
1.694000000000000128e+01,-6.772291660308837891e-01,-6.086847186088562012e-01,9.884800910949707031e-01
1.694999999999999929e+01,-6.767610311508178711e-01,-6.075733304023742676e-01,9.884710907936096191e-01
1.696000000000000085e+01,-6.762859225273132324e-01,-6.064652204513549805e-01,9.884792566299438477e-01
1.696999999999999886e+01,-6.758041977882385254e-01,-6.053621768951416016e-01,9.884909987449645996e-01
1.698000000000000043e+01,-6.753163933753967285e-01,-6.042661070823669434e-01,9.885067939758300781e-01
1.698999999999999844e+01,-6.748226881027221680e-01,-6.031790971755981445e-01,9.885337352752685547e-01
1.700000000000000000e+01,-6.743236780166625977e-01,-6.021029949188232422e-01,9.885641932487487793e-01
1.701000000000000156e+01,-6.738196611404418945e-01,-6.010396480560302734e-01,9.886008501052856445e-01
1.701999999999999957e+01,-6.733110547065734863e-01,-5.999907255172729492e-01,9.886482954025268555e-01
1.703000000000000114e+01,-6.727981567382812500e-01,-5.989579558372497559e-01,9.886984825134277344e-01
1.703999999999999915e+01,-6.722815632820129395e-01,-5.979431271553039551e-01,9.887537956237792969e-01
1.705000000000000071e+01,-6.717615127563476562e-01,-5.969479680061340332e-01,9.888193607330322266e-01
1.705999999999999872e+01,-6.712388396263122559e-01,-5.959733724594116211e-01,9.888666272163391113e-01
1.707000000000000028e+01,-6.707139611244201660e-01,-5.950214266777038574e-01,9.889307618141174316e-01
1.707999999999999829e+01,-6.701873540878295898e-01,-5.940930247306823730e-01,9.889892935752868652e-01
1.708999999999999986e+01,-6.696594953536987305e-01,-5.931893587112426758e-01,9.890522956848144531e-01
1.710000000000000142e+01,-6.691307425498962402e-01,-5.923116207122802734e-01,9.891240596771240234e-01
1.710999999999999943e+01,-6.686014533042907715e-01,-5.914612412452697754e-01,9.892069697380065918e-01
1.712000000000000099e+01,-6.680719852447509766e-01,-5.906388163566589355e-01,9.892913103103637695e-01
1.712999999999999901e+01,-6.675429344177246094e-01,-5.898451805114746094e-01,9.893710613250732422e-01
1.714000000000000057e+01,-6.670147180557250977e-01,-5.890814065933227539e-01,9.894528388977050781e-01
1.714999999999999858e+01,-6.664878726005554199e-01,-5.883483290672302246e-01,9.895414113998413086e-01
1.716000000000000014e+01,-6.659627556800842285e-01,-5.876462459564208984e-01,9.896237254142761230e-01
1.717000000000000171e+01,-6.654402017593383789e-01,-5.869764089584350586e-01,9.897179007530212402e-01
1.717999999999999972e+01,-6.649203300476074219e-01,-5.863384008407592773e-01,9.898043870925903320e-01
1.719000000000000128e+01,-6.644036173820495605e-01,-5.857335925102233887e-01,9.899091124534606934e-01
1.719999999999999929e+01,-6.638903021812438965e-01,-5.851607322692871094e-01,9.899911880493164062e-01
1.721000000000000085e+01,-6.633809804916381836e-01,-5.846213102340698242e-01,9.900819063186645508e-01
1.721999999999999886e+01,-6.628761887550354004e-01,-5.841149091720581055e-01,9.901597499847412109e-01
1.723000000000000043e+01,-6.623763442039489746e-01,-5.836424827575683594e-01,9.902496337890625000e-01
1.723999999999999844e+01,-6.618815660476684570e-01,-5.832037329673767090e-01,9.903430342674255371e-01
1.725000000000000000e+01,-6.613920927047729492e-01,-5.827988386154174805e-01,9.904353618621826172e-01
1.726000000000000156e+01,-6.609082221984863281e-01,-5.824274420738220215e-01,9.905197024345397949e-01
1.726999999999999957e+01,-6.604305505752563477e-01,-5.820903778076171875e-01,9.906104803085327148e-01
1.728000000000000114e+01,-6.599591374397277832e-01,-5.817872285842895508e-01,9.906917214393615723e-01
1.728999999999999915e+01,-6.594942808151245117e-01,-5.815178751945495605e-01,9.907610416412353516e-01
1.730000000000000071e+01,-6.590366363525390625e-01,-5.812830924987792969e-01,9.908506870269775391e-01
1.730999999999999872e+01,-6.585861444473266602e-01,-5.810814499855041504e-01,9.909220933914184570e-01
1.732000000000000028e+01,-6.581429839134216309e-01,-5.809135437011718750e-01,9.909969568252563477e-01
1.732999999999999829e+01,-6.577073931694030762e-01,-5.807786583900451660e-01,9.910653233528137207e-01
1.733999999999999986e+01,-6.572794318199157715e-01,-5.806766748428344727e-01,9.911298751831054688e-01
1.735000000000000142e+01,-6.568597555160522461e-01,-5.806074738502502441e-01,9.912002682685852051e-01
1.735999999999999943e+01,-6.564483642578125000e-01,-5.805706977844238281e-01,9.912667274475097656e-01
1.737000000000000099e+01,-6.560455560684204102e-01,-5.805662870407104492e-01,9.913378953933715820e-01
1.737999999999999901e+01,-6.556512117385864258e-01,-5.805928111076354980e-01,9.913811683654785156e-01
1.739000000000000057e+01,-6.552658081054687500e-01,-5.806511044502258301e-01,9.914311170578002930e-01
1.739999999999999858e+01,-6.548894643783569336e-01,-5.807400345802307129e-01,9.914759993553161621e-01
1.741000000000000014e+01,-6.545220017433166504e-01,-5.808586478233337402e-01,9.915103912353515625e-01
1.742000000000000171e+01,-6.541637182235717773e-01,-5.810071825981140137e-01,9.915586709976196289e-01
1.742999999999999972e+01,-6.538143754005432129e-01,-5.811839103698730469e-01,9.915879368782043457e-01
1.744000000000000128e+01,-6.534739732742309570e-01,-5.813893079757690430e-01,9.916253089904785156e-01
1.744999999999999929e+01,-6.531425714492797852e-01,-5.816220045089721680e-01,9.916428923606872559e-01
1.746000000000000085e+01,-6.528204679489135742e-01,-5.818823575973510742e-01,9.916778206825256348e-01
1.746999999999999886e+01,-6.525075435638427734e-01,-5.821690559387207031e-01,9.917028546333312988e-01
1.748000000000000043e+01,-6.522037982940673828e-01,-5.824816823005676270e-01,9.917282462120056152e-01
1.748999999999999844e+01,-6.519091129302978516e-01,-5.828189849853515625e-01,9.917410612106323242e-01
1.750000000000000000e+01,-6.516237258911132812e-01,-5.831812024116516113e-01,9.917666912078857422e-01
1.751000000000000156e+01,-6.513473391532897949e-01,-5.835666656494140625e-01,9.917700290679931641e-01
1.751999999999999957e+01,-6.510804295539855957e-01,-5.839757323265075684e-01,9.917883276939392090e-01
1.753000000000000114e+01,-6.508226394653320312e-01,-5.844067335128784180e-01,9.917940497398376465e-01
1.753999999999999915e+01,-6.505742669105529785e-01,-5.848596096038818359e-01,9.918088316917419434e-01
1.755000000000000071e+01,-6.503348946571350098e-01,-5.853330492973327637e-01,9.918175339698791504e-01
1.755999999999999872e+01,-6.501047015190124512e-01,-5.858262181282043457e-01,9.918223023414611816e-01
1.757000000000000028e+01,-6.498838663101196289e-01,-5.863384604454040527e-01,9.918408989906311035e-01
1.757999999999999829e+01,-6.496719717979431152e-01,-5.868687629699707031e-01,9.918549060821533203e-01
1.758999999999999986e+01,-6.494690775871276855e-01,-5.874165296554565430e-01,9.918674230575561523e-01
1.760000000000000142e+01,-6.492748856544494629e-01,-5.879808068275451660e-01,9.918803572654724121e-01
1.760999999999999943e+01,-6.490895152091979980e-01,-5.885607004165649414e-01,9.918854832649230957e-01
1.762000000000000099e+01,-6.489127874374389648e-01,-5.891554951667785645e-01,9.918835759162902832e-01
1.762999999999999901e+01,-6.487445235252380371e-01,-5.897641777992248535e-01,9.918758869171142578e-01
1.764000000000000057e+01,-6.485850214958190918e-01,-5.903860926628112793e-01,9.918763041496276855e-01
1.764999999999999858e+01,-6.484338641166687012e-01,-5.910202860832214355e-01,9.918676614761352539e-01
1.766000000000000014e+01,-6.482909321784973145e-01,-5.916658639907836914e-01,9.918645024299621582e-01
1.767000000000000171e+01,-6.481559276580810547e-01,-5.923218727111816406e-01,9.918480515480041504e-01
1.767999999999999972e+01,-6.480289697647094727e-01,-5.929874777793884277e-01,9.918240904808044434e-01
1.769000000000000128e+01,-6.479102969169616699e-01,-5.936622023582458496e-01,9.918082952499389648e-01
1.769999999999999929e+01,-6.477997303009033203e-01,-5.943450331687927246e-01,9.917868375778198242e-01
1.771000000000000085e+01,-6.476975083351135254e-01,-5.950351953506469727e-01,9.917666316032409668e-01
1.771999999999999886e+01,-6.476033329963684082e-01,-5.957319736480712891e-01,9.917473793029785156e-01
1.773000000000000043e+01,-6.475169658660888672e-01,-5.964345335960388184e-01,9.917279481887817383e-01
1.773999999999999844e+01,-6.474382281303405762e-01,-5.971419811248779297e-01,9.917117953300476074e-01
1.775000000000000000e+01,-6.473671197891235352e-01,-5.978535413742065430e-01,9.917067289352416992e-01
1.776000000000000156e+01,-6.473031044006347656e-01,-5.985682010650634766e-01,9.916846752166748047e-01
1.776999999999999957e+01,-6.472464799880981445e-01,-5.992854833602905273e-01,9.916764497756958008e-01
1.778000000000000114e+01,-6.471970081329345703e-01,-6.000043153762817383e-01,9.916657805442810059e-01
1.778999999999999915e+01,-6.471547484397888184e-01,-6.007239222526550293e-01,9.916715621948242188e-01
1.780000000000000071e+01,-6.471193432807922363e-01,-6.014432907104492188e-01,9.916597008705139160e-01
1.780999999999999872e+01,-6.470907926559448242e-01,-6.021615862846374512e-01,9.916654825210571289e-01
1.782000000000000028e+01,-6.470689177513122559e-01,-6.028777956962585449e-01,9.916535019874572754e-01
1.782999999999999829e+01,-6.470534205436706543e-01,-6.035913228988647461e-01,9.916466474533081055e-01
1.783999999999999986e+01,-6.470441818237304688e-01,-6.043012142181396484e-01,9.916225075721740723e-01
1.785000000000000142e+01,-6.470412015914916992e-01,-6.050066351890563965e-01,9.916087985038757324e-01
1.785999999999999943e+01,-6.470441222190856934e-01,-6.057068705558776855e-01,9.915845394134521484e-01
1.787000000000000099e+01,-6.470531225204467773e-01,-6.064010858535766602e-01,9.915703535079956055e-01
1.787999999999999901e+01,-6.470678448677062988e-01,-6.070888042449951172e-01,9.915388822555541992e-01
1.789000000000000057e+01,-6.470883488655090332e-01,-6.077690720558166504e-01,9.915288686752319336e-01
1.789999999999999858e+01,-6.471143364906311035e-01,-6.084416508674621582e-01,9.915000200271606445e-01
1.791000000000000014e+01,-6.471456885337829590e-01,-6.091056466102600098e-01,9.914857149124145508e-01
1.792000000000000171e+01,-6.471821665763854980e-01,-6.097607612609863281e-01,9.914571046829223633e-01
1.792999999999999972e+01,-6.472235918045043945e-01,-6.104062795639038086e-01,9.914280176162719727e-01
1.794000000000000128e+01,-6.472697854042053223e-01,-6.110416650772094727e-01,9.914093017578125000e-01
1.794999999999999929e+01,-6.473206281661987305e-01,-6.116665005683898926e-01,9.913758635520935059e-01
1.796000000000000085e+01,-6.473757028579711914e-01,-6.122798323631286621e-01,9.913584589958190918e-01
1.796999999999999886e+01,-6.474350094795227051e-01,-6.128814220428466797e-01,9.913333058357238770e-01
1.798000000000000043e+01,-6.474984288215637207e-01,-6.134709119796752930e-01,9.913035035133361816e-01
1.798999999999999844e+01,-6.475658416748046875e-01,-6.140476465225219727e-01,9.912956953048706055e-01
1.800000000000000000e+01,-6.476367115974426270e-01,-6.146118640899658203e-01,9.912702441215515137e-01
1.801000000000000156e+01,-6.477109789848327637e-01,-6.151629686355590820e-01,9.912376403808593750e-01
1.801999999999999957e+01,-6.477884054183959961e-01,-6.157003641128540039e-01,9.912101030349731445e-01
1.803000000000000114e+01,-6.478691101074218750e-01,-6.162236928939819336e-01,9.911781549453735352e-01
1.803999999999999915e+01,-6.479530930519104004e-01,-6.167325377464294434e-01,9.911575913429260254e-01
1.805000000000000071e+01,-6.480404138565063477e-01,-6.172267794609069824e-01,9.911340475082397461e-01
1.805999999999999872e+01,-6.481308937072753906e-01,-6.177062392234802246e-01,9.911025762557983398e-01
1.807000000000000028e+01,-6.482246518135070801e-01,-6.181704401969909668e-01,9.910715222358703613e-01
1.807999999999999829e+01,-6.483215689659118652e-01,-6.186190843582153320e-01,9.910489320755004883e-01
1.808999999999999986e+01,-6.484216451644897461e-01,-6.190524697303771973e-01,9.910160899162292480e-01
1.810000000000000142e+01,-6.485246419906616211e-01,-6.194701790809631348e-01,9.909824728965759277e-01
1.810999999999999943e+01,-6.486307382583618164e-01,-6.198717951774597168e-01,9.909593462944030762e-01
1.812000000000000099e+01,-6.487399339675903320e-01,-6.202577948570251465e-01,9.909395575523376465e-01
1.812999999999999901e+01,-6.488520503044128418e-01,-6.206284165382385254e-01,9.909030199050903320e-01
1.814000000000000057e+01,-6.489671468734741211e-01,-6.209831833839416504e-01,9.908593297004699707e-01
1.814999999999999858e+01,-6.490851044654846191e-01,-6.213217377662658691e-01,9.908345937728881836e-01
1.816000000000000014e+01,-6.492058634757995605e-01,-6.216446161270141602e-01,9.907819032669067383e-01
1.817000000000000171e+01,-6.493294835090637207e-01,-6.219509243965148926e-01,9.907524585723876953e-01
1.817999999999999972e+01,-6.494559049606323242e-01,-6.222415566444396973e-01,9.907051324844360352e-01
1.819000000000000128e+01,-6.495851278305053711e-01,-6.225158572196960449e-01,9.906643033027648926e-01
1.819999999999999929e+01,-6.497170925140380859e-01,-6.227741837501525879e-01,9.906321167945861816e-01
1.821000000000000085e+01,-6.498516798019409180e-01,-6.230170130729675293e-01,9.905810356140136719e-01
1.821999999999999886e+01,-6.499890685081481934e-01,-6.232438683509826660e-01,9.905455112457275391e-01
1.823000000000000043e+01,-6.501291394233703613e-01,-6.234551668167114258e-01,9.905143380165100098e-01
1.823999999999999844e+01,-6.502717733383178711e-01,-6.236512660980224609e-01,9.904757738113403320e-01
1.825000000000000000e+01,-6.504168510437011719e-01,-6.238319873809814453e-01,9.904474020004272461e-01
1.826000000000000156e+01,-6.505643725395202637e-01,-6.239976882934570312e-01,9.904088377952575684e-01
1.826999999999999957e+01,-6.507141590118408203e-01,-6.241485476493835449e-01,9.903737306594848633e-01
1.828000000000000114e+01,-6.508660912513732910e-01,-6.242849230766296387e-01,9.903383255004882812e-01
1.828999999999999915e+01,-6.510201692581176758e-01,-6.244066953659057617e-01,9.903069138526916504e-01
1.830000000000000071e+01,-6.511765122413635254e-01,-6.245143413543701172e-01,9.902761578559875488e-01
1.830999999999999872e+01,-6.513353586196899414e-01,-6.246082782745361328e-01,9.902338385581970215e-01
1.832000000000000028e+01,-6.514962911605834961e-01,-6.246883273124694824e-01,9.902039766311645508e-01
1.832999999999999829e+01,-6.516594886779785156e-01,-6.247548460960388184e-01,9.901559948921203613e-01
1.833999999999999986e+01,-6.518250703811645508e-01,-6.248078942298889160e-01,9.901293516159057617e-01
1.835000000000000142e+01,-6.519928574562072754e-01,-6.248475313186645508e-01,9.901124238967895508e-01
