time,p_x,p_y,p_z
1.553999999999999915e+01,-6.909131407737731934e-01,3.599235117435455322e-01,8.692026138305664062e-01
1.555000000000000071e+01,-6.912594437599182129e-01,3.505818247795104980e-01,8.687432408332824707e-01
1.556000000000000050e+01,-6.916340589523315430e-01,3.410809040069580078e-01,8.682829737663269043e-01
1.557000000000000028e+01,-6.920379996299743652e-01,3.314230442047119141e-01,8.678350448608398438e-01
1.558000000000000007e+01,-6.924716234207153320e-01,3.216134905815124512e-01,8.673959374427795410e-01
1.558999999999999986e+01,-6.929355859756469727e-01,3.116570115089416504e-01,8.669653534889221191e-01
1.559999999999999964e+01,-6.934307813644409180e-01,3.015578389167785645e-01,8.665477633476257324e-01
1.560999999999999943e+01,-6.939576268196105957e-01,2.913218438625335693e-01,8.661387562751770020e-01
1.561999999999999922e+01,-6.945165991783142090e-01,2.809545993804931641e-01,8.657348752021789551e-01
1.563000000000000078e+01,-6.951084136962890625e-01,2.704615294933319092e-01,8.653338551521301270e-01
1.564000000000000057e+01,-6.957328915596008301e-01,2.598475515842437744e-01,8.649376630783081055e-01
1.565000000000000036e+01,-6.963903307914733887e-01,2.491177022457122803e-01,8.645483851432800293e-01
1.566000000000000014e+01,-6.970810294151306152e-01,2.382771670818328857e-01,8.641657233238220215e-01
1.566999999999999993e+01,-6.978049874305725098e-01,2.273310571908950806e-01,8.637900352478027344e-01
1.567999999999999972e+01,-6.985622644424438477e-01,2.162846028804779053e-01,8.634191751480102539e-01
1.568999999999999950e+01,-6.993528008460998535e-01,2.051423788070678711e-01,8.630573153495788574e-01
1.569999999999999929e+01,-7.001767158508300781e-01,1.939088702201843262e-01,8.627095222473144531e-01
1.571000000000000085e+01,-7.010337710380554199e-01,1.825897246599197388e-01,8.623714447021484375e-01
1.572000000000000064e+01,-7.019240856170654297e-01,1.711901575326919556e-01,8.620436787605285645e-01
1.573000000000000043e+01,-7.028476595878601074e-01,1.597155183553695679e-01,8.617241382598876953e-01
1.574000000000000021e+01,-7.038042545318603516e-01,1.481706202030181885e-01,8.614147901535034180e-01
1.575000000000000000e+01,-7.047930955886840820e-01,1.365608721971511841e-01,8.611108660697937012e-01
1.575999999999999979e+01,-7.058137655258178711e-01,1.248915046453475952e-01,8.608097434043884277e-01
1.576999999999999957e+01,-7.068657875061035156e-01,1.131676957011222839e-01,8.605118989944458008e-01
1.577999999999999936e+01,-7.079486250877380371e-01,1.013948246836662292e-01,8.602135181427001953e-01
1.578999999999999915e+01,-7.090618610382080078e-01,8.957791328430175781e-02,8.599146604537963867e-01
1.580000000000000071e+01,-7.102050781250000000e-01,7.772182673215866089e-02,8.596185445785522461e-01
1.581000000000000050e+01,-7.113780975341796875e-01,6.583191454410552979e-02,8.593213558197021484e-01
1.582000000000000028e+01,-7.125805020332336426e-01,5.391323566436767578e-02,8.590292334556579590e-01
1.583000000000000007e+01,-7.138119935989379883e-01,4.197119921445846558e-02,8.587357401847839355e-01
1.583999999999999986e+01,-7.150711417198181152e-01,3.001074120402336121e-02,8.584411740303039551e-01
1.584999999999999964e+01,-7.163571119308471680e-01,1.803670264780521393e-02,8.581442236900329590e-01
1.585999999999999943e+01,-7.176688909530639648e-01,6.053642369806766510e-03,8.578525781631469727e-01
1.586999999999999922e+01,-7.190053462982177734e-01,-5.933808628469705582e-03,8.575657606124877930e-01
1.588000000000000078e+01,-7.203649282455444336e-01,-1.792101003229618073e-02,8.572794795036315918e-01
1.589000000000000057e+01,-7.217466235160827637e-01,-2.990333922207355499e-02,8.569915294647216797e-01
1.590000000000000036e+01,-7.231493592262268066e-01,-4.187614470720291138e-02,8.567042350769042969e-01
1.591000000000000014e+01,-7.245723009109497070e-01,-5.383468419313430786e-02,8.564153909683227539e-01
1.591999999999999993e+01,-7.260144948959350586e-01,-6.577422469854354858e-02,8.561254739761352539e-01
1.592999999999999972e+01,-7.274741530418395996e-01,-7.769033312797546387e-02,8.558282852172851562e-01
1.593999999999999950e+01,-7.289498448371887207e-01,-8.957847952842712402e-02,8.555303812026977539e-01
1.594999999999999929e+01,-7.304396629333496094e-01,-1.014343053102493286e-01,8.552306890487670898e-01
1.596000000000000085e+01,-7.319417595863342285e-01,-1.132537424564361572e-01,8.549259901046752930e-01
1.597000000000000064e+01,-7.334543466567993164e-01,-1.250328719615936279e-01,8.546155095100402832e-01
1.598000000000000043e+01,-7.349758148193359375e-01,-1.367672085762023926e-01,8.543131947517395020e-01
1.599000000000000021e+01,-7.365049719810485840e-01,-1.484530419111251831e-01,8.540134429931640625e-01
1.600000000000000000e+01,-7.380407452583312988e-01,-1.600862741470336914e-01,8.537149429321289062e-01
1.601000000000000156e+01,-7.395819425582885742e-01,-1.716628670692443848e-01,8.534145951271057129e-01
1.601999999999999957e+01,-7.411271333694458008e-01,-1.831790357828140259e-01,8.531081080436706543e-01
1.603000000000000114e+01,-7.426747679710388184e-01,-1.946311742067337036e-01,8.527933359146118164e-01
1.603999999999999915e+01,-7.442225813865661621e-01,-2.060153484344482422e-01,8.524758219718933105e-01
1.605000000000000071e+01,-7.457684874534606934e-01,-2.173276990652084351e-01,8.521606922149658203e-01
1.605999999999999872e+01,-7.473099231719970703e-01,-2.285649180412292480e-01,8.518486618995666504e-01
1.607000000000000028e+01,-7.488451600074768066e-01,-2.397240102291107178e-01,8.515366911888122559e-01
1.607999999999999829e+01,-7.503721714019775391e-01,-2.508013546466827393e-01,8.512310981750488281e-01
1.608999999999999986e+01,-7.518893480300903320e-01,-2.617940604686737061e-01,8.509324193000793457e-01
1.610000000000000142e+01,-7.533947229385375977e-01,-2.726993560791015625e-01,8.506389260292053223e-01
1.610999999999999943e+01,-7.548866868019104004e-01,-2.835145592689514160e-01,8.503470420837402344e-01
1.612000000000000099e+01,-7.563632726669311523e-01,-2.942361831665039062e-01,8.500635623931884766e-01
1.612999999999999901e+01,-7.578228712081909180e-01,-3.048616945743560791e-01,8.497847318649291992e-01
1.614000000000000057e+01,-7.592635750770568848e-01,-3.153885304927825928e-01,8.495122194290161133e-01
1.614999999999999858e+01,-7.606832981109619141e-01,-3.258137404918670654e-01,8.492508530616760254e-01
1.616000000000000014e+01,-7.620806097984313965e-01,-3.361353278160095215e-01,8.489983677864074707e-01
1.617000000000000171e+01,-7.634540200233459473e-01,-3.463511765003204346e-01,8.487543463706970215e-01
1.617999999999999972e+01,-7.648019194602966309e-01,-3.564590215682983398e-01,8.485216498374938965e-01
1.619000000000000128e+01,-7.661228179931640625e-01,-3.664574027061462402e-01,8.482959270477294922e-01
1.619999999999999929e+01,-7.674153447151184082e-01,-3.763440549373626709e-01,8.480784893035888672e-01
1.621000000000000085e+01,-7.686778903007507324e-01,-3.861170709133148193e-01,8.478692173957824707e-01
1.621999999999999886e+01,-7.699090838432312012e-01,-3.957743942737579346e-01,8.476670980453491211e-01
1.623000000000000043e+01,-7.711074948310852051e-01,-4.053141772747039795e-01,8.474698066711425781e-01
1.623999999999999844e+01,-7.722718119621276855e-01,-4.147345125675201416e-01,8.472778201103210449e-01
1.625000000000000000e+01,-7.734006047248840332e-01,-4.240336120128631592e-01,8.470904231071472168e-01
1.626000000000000156e+01,-7.744928598403930664e-01,-4.332101047039031982e-01,8.469062447547912598e-01
1.626999999999999957e+01,-7.755474448204040527e-01,-4.422621726989746094e-01,8.467291593551635742e-01
1.628000000000000114e+01,-7.765635848045349121e-01,-4.511889815330505371e-01,8.465569019317626953e-01
1.628999999999999915e+01,-7.775399088859558105e-01,-4.599892795085906982e-01,8.463903665542602539e-01
1.630000000000000071e+01,-7.784748673439025879e-01,-4.686613678932189941e-01,8.462345004081726074e-01
1.630999999999999872e+01,-7.793676853179931641e-01,-4.772045314311981201e-01,8.460860252380371094e-01
1.632000000000000028e+01,-7.802175879478454590e-01,-4.856180846691131592e-01,8.459427952766418457e-01
1.632999999999999829e+01,-7.810232639312744141e-01,-4.939008355140686035e-01,8.458057641983032227e-01
1.633999999999999986e+01,-7.817842960357666016e-01,-5.020517706871032715e-01,8.456744551658630371e-01
1.635000000000000142e+01,-7.825001478195190430e-01,-5.100705027580261230e-01,8.455465435981750488e-01
1.635999999999999943e+01,-7.831699252128601074e-01,-5.179562568664550781e-01,8.454226255416870117e-01
1.637000000000000099e+01,-7.837926745414733887e-01,-5.257085561752319336e-01,8.453040122985839844e-01
1.637999999999999901e+01,-7.843673229217529297e-01,-5.333262681961059570e-01,8.451985716819763184e-01
1.639000000000000057e+01,-7.848930358886718750e-01,-5.408085584640502930e-01,8.451108932495117188e-01
1.639999999999999858e+01,-7.853695750236511230e-01,-5.481555461883544922e-01,8.450399041175842285e-01
1.641000000000000014e+01,-7.857969999313354492e-01,-5.553678274154663086e-01,8.449779748916625977e-01
1.642000000000000171e+01,-7.861754894256591797e-01,-5.624448657035827637e-01,8.449253439903259277e-01
1.642999999999999972e+01,-7.865048050880432129e-01,-5.693868398666381836e-01,8.448793292045593262e-01
1.644000000000000128e+01,-7.867847084999084473e-01,-5.761941075325012207e-01,8.448360562324523926e-01
1.644999999999999929e+01,-7.870141863822937012e-01,-5.828656554222106934e-01,8.448045253753662109e-01
1.646000000000000085e+01,-7.871931195259094238e-01,-5.894019007682800293e-01,8.447835445404052734e-01
1.646999999999999886e+01,-7.873210906982421875e-01,-5.958032011985778809e-01,8.447725176811218262e-01
1.648000000000000043e+01,-7.873979806900024414e-01,-6.020697355270385742e-01,8.447741270065307617e-01
1.648999999999999844e+01,-7.874238491058349609e-01,-6.082021594047546387e-01,8.447866439819335938e-01
1.650000000000000000e+01,-7.873991131782531738e-01,-6.142011880874633789e-01,8.448086380958557129e-01
1.651000000000000156e+01,-7.873237729072570801e-01,-6.200674772262573242e-01,8.448417782783508301e-01
1.651999999999999957e+01,-7.871986031532287598e-01,-6.258015632629394531e-01,8.448850512504577637e-01
1.653000000000000114e+01,-7.870236635208129883e-01,-6.314041614532470703e-01,8.449376225471496582e-01
1.653999999999999915e+01,-7.867993712425231934e-01,-6.368761062622070312e-01,8.449983000755310059e-01
1.655000000000000071e+01,-7.865260839462280273e-01,-6.422185301780700684e-01,8.450679183006286621e-01
1.655999999999999872e+01,-7.862038016319274902e-01,-6.474319696426391602e-01,8.451479077339172363e-01
1.657000000000000028e+01,-7.858332991600036621e-01,-6.525180935859680176e-01,8.452335596084594727e-01
1.657999999999999829e+01,-7.854148149490356445e-01,-6.574782729148864746e-01,8.453221321105957031e-01
1.658999999999999986e+01,-7.849491834640502930e-01,-6.623136997222900391e-01,8.454142808914184570e-01
1.660000000000000142e+01,-7.844369411468505859e-01,-6.670259833335876465e-01,8.455096483230590820e-01
1.660999999999999943e+01,-7.838786244392395020e-01,-6.716149449348449707e-01,8.456183671951293945e-01
1.662000000000000099e+01,-7.832753062248229980e-01,-6.760828495025634766e-01,8.457338213920593262e-01
1.662999999999999901e+01,-7.826277017593383789e-01,-6.804311275482177734e-01,8.458542227745056152e-01
1.664000000000000057e+01,-7.819361090660095215e-01,-6.846612095832824707e-01,8.459787368774414062e-01
1.664999999999999858e+01,-7.812011241912841797e-01,-6.887739896774291992e-01,8.461098670959472656e-01
1.666000000000000014e+01,-7.804232835769653320e-01,-6.927707791328430176e-01,8.462495207786560059e-01
1.667000000000000171e+01,-7.796033620834350586e-01,-6.966530084609985352e-01,8.464002013206481934e-01
1.667999999999999972e+01,-7.787427306175231934e-01,-7.004224061965942383e-01,8.465570807456970215e-01
1.669000000000000128e+01,-7.778424620628356934e-01,-7.040807604789733887e-01,8.467216491699218750e-01
1.669999999999999929e+01,-7.769035100936889648e-01,-7.076295614242553711e-01,8.468913435935974121e-01
1.671000000000000085e+01,-7.759264111518859863e-01,-7.110698223114013672e-01,8.470713496208190918e-01
1.671999999999999886e+01,-7.749121785163879395e-01,-7.144036889076232910e-01,8.472555875778198242e-01
1.673000000000000043e+01,-7.738615870475769043e-01,-7.176330685615539551e-01,8.474391698837280273e-01
1.673999999999999844e+01,-7.727755904197692871e-01,-7.207593917846679688e-01,8.476255536079406738e-01
1.675000000000000000e+01,-7.716549634933471680e-01,-7.237837910652160645e-01,8.478224873542785645e-01
1.676000000000000156e+01,-7.705010175704956055e-01,-7.267082929611206055e-01,8.480267524719238281e-01
1.676999999999999957e+01,-7.693149447441101074e-01,-7.295344471931457520e-01,8.482384681701660156e-01
1.678000000000000114e+01,-7.680979371070861816e-01,-7.322639226913452148e-01,8.484576344490051270e-01
1.678999999999999915e+01,-7.668514251708984375e-01,-7.348982691764831543e-01,8.486790657043457031e-01
1.680000000000000071e+01,-7.655767202377319336e-01,-7.374396920204162598e-01,8.488990664482116699e-01
1.680999999999999872e+01,-7.642746567726135254e-01,-7.398895025253295898e-01,8.491205573081970215e-01
1.682000000000000028e+01,-7.629463672637939453e-01,-7.422495484352111816e-01,8.493437767028808594e-01
1.682999999999999829e+01,-7.615931630134582520e-01,-7.445212006568908691e-01,8.495739102363586426e-01
1.683999999999999986e+01,-7.602160573005676270e-01,-7.467064261436462402e-01,8.498116731643676758e-01
1.685000000000000142e+01,-7.588163018226623535e-01,-7.488071918487548828e-01,8.500525355339050293e-01
1.685999999999999943e+01,-7.573953866958618164e-01,-7.508253455162048340e-01,8.502918481826782227e-01
1.687000000000000099e+01,-7.559539079666137695e-01,-7.527610659599304199e-01,8.505417108535766602e-01
1.687999999999999901e+01,-7.544929385185241699e-01,-7.546163797378540039e-01,8.507977724075317383e-01
1.689000000000000057e+01,-7.530139684677124023e-01,-7.563936710357666016e-01,8.510526418685913086e-01
1.689999999999999858e+01,-7.515178918838500977e-01,-7.580944895744323730e-01,8.513191938400268555e-01
1.691000000000000014e+01,-7.500063180923461914e-01,-7.597206234931945801e-01,8.515970706939697266e-01
1.692000000000000171e+01,-7.484807968139648438e-01,-7.612748742103576660e-01,8.518761992454528809e-01
1.692999999999999972e+01,-7.469429373741149902e-01,-7.627593278884887695e-01,8.521499633789062500e-01
1.694000000000000128e+01,-7.453936934471130371e-01,-7.641738057136535645e-01,8.524302840232849121e-01
1.694999999999999929e+01,-7.438340187072753906e-01,-7.655201554298400879e-01,8.527102470397949219e-01
1.696000000000000085e+01,-7.422651648521423340e-01,-7.668003439903259277e-01,8.529865741729736328e-01
1.696999999999999886e+01,-7.406876683235168457e-01,-7.680157423019409180e-01,8.532672524452209473e-01
1.698000000000000043e+01,-7.391027212142944336e-01,-7.691688537597656250e-01,8.535512089729309082e-01
1.698999999999999844e+01,-7.375116944313049316e-01,-7.702618241310119629e-01,8.538386225700378418e-01
1.700000000000000000e+01,-7.359158396720886230e-01,-7.712968587875366211e-01,8.541195392608642578e-01
1.701000000000000156e+01,-7.343168258666992188e-01,-7.722753286361694336e-01,8.543942570686340332e-01
1.701999999999999957e+01,-7.327159047126770020e-01,-7.731980085372924805e-01,8.546708226203918457e-01
1.703000000000000114e+01,-7.311139702796936035e-01,-7.740659713745117188e-01,8.549479246139526367e-01
1.703999999999999915e+01,-7.295116186141967773e-01,-7.748816013336181641e-01,8.552185893058776855e-01
1.705000000000000071e+01,-7.279095053672790527e-01,-7.756458520889282227e-01,8.554933667182922363e-01
1.705999999999999872e+01,-7.263088226318359375e-01,-7.763608098030090332e-01,8.557727336883544922e-01
1.707000000000000028e+01,-7.247105240821838379e-01,-7.770287990570068359e-01,8.560457825660705566e-01
1.707999999999999829e+01,-7.231160402297973633e-01,-7.776511311531066895e-01,8.563135862350463867e-01
1.708999999999999986e+01,-7.215266823768615723e-01,-7.782287597656250000e-01,8.565764427185058594e-01
1.710000000000000142e+01,-7.199438810348510742e-01,-7.787632346153259277e-01,8.568258285522460938e-01
1.710999999999999943e+01,-7.183682322502136230e-01,-7.792556285858154297e-01,8.570636510848999023e-01
1.712000000000000099e+01,-7.168001532554626465e-01,-7.797070145606994629e-01,8.572983741760253906e-01
1.712999999999999901e+01,-7.152402997016906738e-01,-7.801192998886108398e-01,8.575322031974792480e-01
1.714000000000000057e+01,-7.136899232864379883e-01,-7.804937958717346191e-01,8.577610254287719727e-01
1.714999999999999858e+01,-7.121497392654418945e-01,-7.808325290679931641e-01,8.579801917076110840e-01
1.716000000000000014e+01,-7.106213569641113281e-01,-7.811369299888610840e-01,8.581910729408264160e-01
1.717000000000000171e+01,-7.091057300567626953e-01,-7.814081907272338867e-01,8.583913445472717285e-01
1.717999999999999972e+01,-7.076039314270019531e-01,-7.816474437713623047e-01,8.585858941078186035e-01
1.719000000000000128e+01,-7.061163187026977539e-01,-7.818561196327209473e-01,8.587687611579895020e-01
1.719999999999999929e+01,-7.046439051628112793e-01,-7.820351719856262207e-01,8.589422702789306641e-01
1.721000000000000085e+01,-7.031872868537902832e-01,-7.821862101554870605e-01,8.591125011444091797e-01
1.721999999999999886e+01,-7.017472386360168457e-01,-7.823107242584228516e-01,8.592749238014221191e-01
1.723000000000000043e+01,-7.003248333930969238e-01,-7.824096679687500000e-01,8.594297766685485840e-01
1.723999999999999844e+01,-6.989212036132812500e-01,-7.824844121932983398e-01,8.595786094665527344e-01
1.725000000000000000e+01,-6.975373625755310059e-01,-7.825362682342529297e-01,8.597201108932495117e-01
1.726000000000000156e+01,-6.961737275123596191e-01,-7.825660109519958496e-01,8.598526120185852051e-01
1.726999999999999957e+01,-6.948309540748596191e-01,-7.825751900672912598e-01,8.599793314933776855e-01
1.728000000000000114e+01,-6.935092210769653320e-01,-7.825651168823242188e-01,8.601012825965881348e-01
1.728999999999999915e+01,-6.922090649604797363e-01,-7.825369238853454590e-01,8.602173328399658203e-01
1.730000000000000071e+01,-6.909310817718505859e-01,-7.824918031692504883e-01,8.603303432464599609e-01
1.730999999999999872e+01,-6.896762251853942871e-01,-7.824305891990661621e-01,8.604452013969421387e-01
1.732000000000000028e+01,-6.884448528289794922e-01,-7.823543548583984375e-01,8.605543971061706543e-01
1.732999999999999829e+01,-6.872375011444091797e-01,-7.822642922401428223e-01,8.606578707695007324e-01
1.733999999999999986e+01,-6.860544085502624512e-01,-7.821617722511291504e-01,8.607500195503234863e-01
1.735000000000000142e+01,-6.848965287208557129e-01,-7.820476293563842773e-01,8.608407378196716309e-01
1.735999999999999943e+01,-6.837640404701232910e-01,-7.819229364395141602e-01,8.609276413917541504e-01
1.737000000000000099e+01,-6.826575994491577148e-01,-7.817883491516113281e-01,8.610140681266784668e-01
1.737999999999999901e+01,-6.815775632858276367e-01,-7.816444635391235352e-01,8.611007928848266602e-01
1.739000000000000057e+01,-6.805235743522644043e-01,-7.814918160438537598e-01,8.611834645271301270e-01
1.739999999999999858e+01,-6.794959306716918945e-01,-7.813313603401184082e-01,8.612678647041320801e-01
1.741000000000000014e+01,-6.784945726394653320e-01,-7.811639308929443359e-01,8.613542318344116211e-01
1.742000000000000171e+01,-6.775192618370056152e-01,-7.809908986091613770e-01,8.614397644996643066e-01
1.742999999999999972e+01,-6.765705347061157227e-01,-7.808130979537963867e-01,8.615240454673767090e-01
1.744000000000000128e+01,-6.756488084793090820e-01,-7.806314229965209961e-01,8.616046905517578125e-01
1.744999999999999929e+01,-6.747547388076782227e-01,-7.804464101791381836e-01,8.616843819618225098e-01
1.746000000000000085e+01,-6.738889217376708984e-01,-7.802584171295166016e-01,8.617609739303588867e-01
1.746999999999999886e+01,-6.730512976646423340e-01,-7.800679206848144531e-01,8.618360757827758789e-01
1.748000000000000043e+01,-6.722415089607238770e-01,-7.798750996589660645e-01,8.619034886360168457e-01
1.748999999999999844e+01,-6.714593768119812012e-01,-7.796810269355773926e-01,8.619592189788818359e-01
1.750000000000000000e+01,-6.707049608230590820e-01,-7.794862985610961914e-01,8.620170950889587402e-01
1.751000000000000156e+01,-6.699780821800231934e-01,-7.792920470237731934e-01,8.620798587799072266e-01
1.751999999999999957e+01,-6.692790985107421875e-01,-7.790987491607666016e-01,8.621487617492675781e-01
1.753000000000000114e+01,-6.686082482337951660e-01,-7.789064049720764160e-01,8.622239232063293457e-01
1.753999999999999915e+01,-6.679655313491821289e-01,-7.787159085273742676e-01,8.622965216636657715e-01
1.755000000000000071e+01,-6.673507094383239746e-01,-7.785273194313049316e-01,8.623624444007873535e-01
1.755999999999999872e+01,-6.667636632919311523e-01,-7.783418297767639160e-01,8.624271154403686523e-01
1.757000000000000028e+01,-6.662038564682006836e-01,-7.781598567962646484e-01,8.624916076660156250e-01
1.757999999999999829e+01,-6.656712889671325684e-01,-7.779820561408996582e-01,8.625544905662536621e-01
1.758999999999999986e+01,-6.651657223701477051e-01,-7.778090238571166992e-01,8.626130223274230957e-01
1.760000000000000142e+01,-6.646875739097595215e-01,-7.776407599449157715e-01,8.626640439033508301e-01
1.760999999999999943e+01,-6.642367243766784668e-01,-7.774775624275207520e-01,8.627107739448547363e-01
1.762000000000000099e+01,-6.638130545616149902e-01,-7.773195505142211914e-01,8.627507090568542480e-01
1.762999999999999901e+01,-6.634163260459899902e-01,-7.771676182746887207e-01,8.627851605415344238e-01
1.764000000000000057e+01,-6.630460023880004883e-01,-7.770221829414367676e-01,8.628143072128295898e-01
1.764999999999999858e+01,-6.627019047737121582e-01,-7.768840789794921875e-01,8.628494739532470703e-01
1.766000000000000014e+01,-6.623834967613220215e-01,-7.767537832260131836e-01,8.628810644149780273e-01
1.767000000000000171e+01,-6.620904207229614258e-01,-7.766313552856445312e-01,8.629069924354553223e-01
1.767999999999999972e+01,-6.618229150772094727e-01,-7.765169739723205566e-01,8.629295229911804199e-01
1.769000000000000128e+01,-6.615806221961975098e-01,-7.764103412628173828e-01,8.629489541053771973e-01
1.769999999999999929e+01,-6.613635420799255371e-01,-7.763115763664245605e-01,8.629640936851501465e-01
1.771000000000000085e+01,-6.611707210540771484e-01,-7.762207984924316406e-01,8.629724383354187012e-01
1.771999999999999886e+01,-6.610018610954284668e-01,-7.761385440826416016e-01,8.629844188690185547e-01
1.773000000000000043e+01,-6.608560085296630859e-01,-7.760654091835021973e-01,8.629972934722900391e-01
1.773999999999999844e+01,-6.607325077056884766e-01,-7.760019302368164062e-01,8.630105853080749512e-01
1.775000000000000000e+01,-6.606315374374389648e-01,-7.759481668472290039e-01,8.630257844924926758e-01
1.776000000000000156e+01,-6.605527400970458984e-01,-7.759040594100952148e-01,8.630425930023193359e-01
1.776999999999999957e+01,-6.604961156845092773e-01,-7.758696079254150391e-01,8.630592823028564453e-01
1.778000000000000114e+01,-6.604612469673156738e-01,-7.758446335792541504e-01,8.630711436271667480e-01
1.778999999999999915e+01,-6.604474782943725586e-01,-7.758293747901916504e-01,8.630755543708801270e-01
1.780000000000000071e+01,-6.604542732238769531e-01,-7.758241891860961914e-01,8.630822300910949707e-01
1.780999999999999872e+01,-6.604807972908020020e-01,-7.758296132087707520e-01,8.630915284156799316e-01
1.782000000000000028e+01,-6.605266332626342773e-01,-7.758458852767944336e-01,8.630979061126708984e-01
1.782999999999999829e+01,-6.605916023254394531e-01,-7.758728265762329102e-01,8.631006479263305664e-01
1.783999999999999986e+01,-6.606756448745727539e-01,-7.759101986885070801e-01,8.631030917167663574e-01
1.785000000000000142e+01,-6.607783436775207520e-01,-7.759577631950378418e-01,8.631071448326110840e-01
1.785999999999999943e+01,-6.608992218971252441e-01,-7.760155200958251953e-01,8.631076812744140625e-01
1.787000000000000099e+01,-6.610374450683593750e-01,-7.760838270187377930e-01,8.631089925765991211e-01
1.787999999999999901e+01,-6.611919999122619629e-01,-7.761626243591308594e-01,8.631080985069274902e-01
1.789000000000000057e+01,-6.613621711730957031e-01,-7.762521505355834961e-01,8.631069660186767578e-01
1.789999999999999858e+01,-6.615473628044128418e-01,-7.763527631759643555e-01,8.630995154380798340e-01
1.791000000000000014e+01,-6.617475152015686035e-01,-7.764639258384704590e-01,8.630914688110351562e-01
1.792000000000000171e+01,-6.619622707366943359e-01,-7.765855789184570312e-01,8.630803823471069336e-01
1.792999999999999972e+01,-6.621913313865661621e-01,-7.767174243927001953e-01,8.630613088607788086e-01
1.794000000000000128e+01,-6.624341011047363281e-01,-7.768592834472656250e-01,8.630366921424865723e-01
1.794999999999999929e+01,-6.626896858215332031e-01,-7.770108580589294434e-01,8.630048632621765137e-01
1.796000000000000085e+01,-6.629573702812194824e-01,-7.771725654602050781e-01,8.629679679870605469e-01
1.796999999999999886e+01,-6.632363796234130859e-01,-7.773448228836059570e-01,8.629344105720520020e-01
1.798000000000000043e+01,-6.635264754295349121e-01,-7.775278091430664062e-01,8.629040122032165527e-01
1.798999999999999844e+01,-6.638274788856506348e-01,-7.777215242385864258e-01,8.628764748573303223e-01
1.800000000000000000e+01,-6.641388535499572754e-01,-7.779257297515869141e-01,8.628495931625366211e-01
1.801000000000000156e+01,-6.644599437713623047e-01,-7.781397104263305664e-01,8.628202080726623535e-01
1.801999999999999957e+01,-6.647903919219970703e-01,-7.783630490303039551e-01,8.627868294715881348e-01
1.803000000000000114e+01,-6.651294827461242676e-01,-7.785954475402832031e-01,8.627461194992065430e-01
1.803999999999999915e+01,-6.654763817787170410e-01,-7.788369059562683105e-01,8.627022504806518555e-01
1.805000000000000071e+01,-6.658304929733276367e-01,-7.790876030921936035e-01,8.626630306243896484e-01
1.805999999999999872e+01,-6.661914587020874023e-01,-7.793478965759277344e-01,8.626294136047363281e-01
1.807000000000000028e+01,-6.665592193603515625e-01,-7.796175479888916016e-01,8.625988960266113281e-01
1.807999999999999829e+01,-6.669338941574096680e-01,-7.798961400985717773e-01,8.625705838203430176e-01
1.808999999999999986e+01,-6.673151254653930664e-01,-7.801831960678100586e-01,8.625428080558776855e-01
1.810000000000000142e+01,-6.677026748657226562e-01,-7.804776430130004883e-01,8.625116348266601562e-01
1.810999999999999943e+01,-6.680957078933715820e-01,-7.807793021202087402e-01,8.624721169471740723e-01
1.812000000000000099e+01,-6.684932708740234375e-01,-7.810878753662109375e-01,8.624279499053955078e-01
1.812999999999999901e+01,-6.688945889472961426e-01,-7.814035415649414062e-01,8.623838424682617188e-01
1.814000000000000057e+01,-6.692990660667419434e-01,-7.817261219024658203e-01,8.623393774032592773e-01
1.814999999999999858e+01,-6.697065830230712891e-01,-7.820557951927185059e-01,8.622949123382568359e-01
1.816000000000000014e+01,-6.701167225837707520e-01,-7.823921442031860352e-01,8.622530698776245117e-01
1.817000000000000171e+01,-6.705294251441955566e-01,-7.827346920967102051e-01,8.622118234634399414e-01
1.817999999999999972e+01,-6.709442138671875000e-01,-7.830830812454223633e-01,8.621658682823181152e-01
1.819000000000000128e+01,-6.713606119155883789e-01,-7.834369540214538574e-01,8.621130585670471191e-01
1.819999999999999929e+01,-6.717778444290161133e-01,-7.837961912155151367e-01,8.620590567588806152e-01
1.821000000000000085e+01,-6.721954941749572754e-01,-7.841603755950927734e-01,8.620005846023559570e-01
1.821999999999999886e+01,-6.726128458976745605e-01,-7.845299839973449707e-01,8.619465827941894531e-01
1.823000000000000043e+01,-6.730298995971679688e-01,-7.849044799804687500e-01,8.618907928466796875e-01
1.823999999999999844e+01,-6.734462380409240723e-01,-7.852837443351745605e-01,8.618367314338684082e-01
1.825000000000000000e+01,-6.738619208335876465e-01,-7.856669425964355469e-01,8.617873191833496094e-01
1.826000000000000156e+01,-6.742764711380004883e-01,-7.860541939735412598e-01,8.617337346076965332e-01
1.826999999999999957e+01,-6.746894717216491699e-01,-7.864450812339782715e-01,8.616830110549926758e-01
1.828000000000000114e+01,-6.750997900962829590e-01,-7.868396043777465820e-01,8.616369962692260742e-01
1.828999999999999915e+01,-6.755071878433227539e-01,-7.872375249862670898e-01,8.615883588790893555e-01
1.830000000000000071e+01,-6.759113073348999023e-01,-7.876385450363159180e-01,8.615401387214660645e-01
1.830999999999999872e+01,-6.763119697570800781e-01,-7.880423665046691895e-01,8.614901900291442871e-01
1.832000000000000028e+01,-6.767092943191528320e-01,-7.884488701820373535e-01,8.614420890808105469e-01
1.832999999999999829e+01,-6.771030426025390625e-01,-7.888578772544860840e-01,8.613951206207275391e-01
